geom,lat,lon,rainfall_avg,temp_avg,soil_type,drought_frequency
POINT(-120.40000000000012 37.68000000000026),37.68000000000026,-120.40000000000012,42.14,40.0,Loam,2.19
POINT(-120.38000000000012 37.68000000000026),37.68000000000026,-120.38000000000012,40.29,67.44,Sandy Loam,4.33
POINT(-120.36000000000013 37.68000000000026),37.68000000000026,-120.36000000000013,28.77,61.01,Sandy Loam,3.14
POINT(-120.34000000000013 37.68000000000026),37.68000000000026,-120.34000000000013,30.34,50.97,Sandy Loam,3.92
POINT(-120.32000000000014 37.68000000000026),37.68000000000026,-120.32000000000014,41.27,59.37,Sandy Loam,2.93
POINT(-120.30000000000014 37.68000000000026),37.68000000000026,-120.30000000000014,33.08,40.0,Sandy Loam,2.75
POINT(-120.28000000000014 37.68000000000026),37.68000000000026,-120.28000000000014,34.37,42.67,Clay Loam,2.63
POINT(-120.26000000000015 37.68000000000026),37.68000000000026,-120.26000000000015,26.23,55.88,Clay Loam,3.36
POINT(-120.24000000000015 37.68000000000026),37.68000000000026,-120.24000000000015,39.72,53.18,Clay Loam,2.9
POINT(-120.22000000000016 37.68000000000026),37.68000000000026,-120.22000000000016,30.22,48.58,Clay Loam,2.85
POINT(-120.20000000000016 37.68000000000026),37.68000000000026,-120.20000000000016,33.76,44.55,Clay Loam,2.5
POINT(-120.18000000000016 37.68000000000026),37.68000000000026,-120.18000000000016,30.22,41.52,Silt,3.4
POINT(-120.16000000000017 37.68000000000026),37.68000000000026,-120.16000000000017,35.26,46.47,Silt,2.77
POINT(-120.14000000000017 37.68000000000026),37.68000000000026,-120.14000000000017,37.45,65.66,Silt,4.27
POINT(-120.12000000000018 37.68000000000026),37.68000000000026,-120.12000000000018,37.14,41.4,Silt,2.12
POINT(-120.10000000000018 37.68000000000026),37.68000000000026,-120.10000000000018,22.73,57.24,Silt,4.4
POINT(-120.08000000000018 37.68000000000026),37.68000000000026,-120.08000000000018,35.73,43.06,Peat,3.39
POINT(-120.06000000000019 37.68000000000026),37.68000000000026,-120.06000000000019,30.34,66.66,Peat,4.4
POINT(-120.04000000000019 37.68000000000026),37.68000000000026,-120.04000000000019,28.25,50.58,Peat,3.47
POINT(-120.0200000000002 37.68000000000026),37.68000000000026,-120.0200000000002,41.13,42.01,Peat,2.47
POINT(-120.0000000000002 37.68000000000026),37.68000000000026,-120.0000000000002,26.42,41.2,Peat,3.67
POINT(-119.9800000000002 37.68000000000026),37.68000000000026,-119.9800000000002,36.59,49.97,Chalky,2.23
POINT(-119.9600000000002 37.68000000000026),37.68000000000026,-119.9600000000002,35.9,46.23,Chalky,3.05
POINT(-119.94000000000021 37.68000000000026),37.68000000000026,-119.94000000000021,36.69,63.69,Chalky,2.78
POINT(-119.92000000000021 37.68000000000026),37.68000000000026,-119.92000000000021,25.56,67.93,Chalky,5.0
POINT(-119.90000000000022 37.68000000000026),37.68000000000026,-119.90000000000022,33.52,64.89,Chalky,4.25
POINT(-119.88000000000022 37.68000000000026),37.68000000000026,-119.88000000000022,38.8,45.3,Loam,3.49
POINT(-119.86000000000023 37.68000000000026),37.68000000000026,-119.86000000000023,40.34,60.39,Loam,2.58
POINT(-119.84000000000023 37.68000000000026),37.68000000000026,-119.84000000000023,39.94,46.44,Loam,3.69
POINT(-119.82000000000023 37.68000000000026),37.68000000000026,-119.82000000000023,23.83,62.91,Loam,3.67
POINT(-119.80000000000024 37.68000000000026),37.68000000000026,-119.80000000000024,24.87,54.29,Loam,5.0
POINT(-119.78000000000024 37.68000000000026),37.68000000000026,-119.78000000000024,39.82,67.63,Sandy Loam,3.56
POINT(-119.76000000000025 37.68000000000026),37.68000000000026,-119.76000000000025,28.69,47.3,Sandy Loam,4.37
POINT(-119.74000000000025 37.68000000000026),37.68000000000026,-119.74000000000025,40.26,62.91,Sandy Loam,3.95
POINT(-119.72000000000025 37.68000000000026),37.68000000000026,-119.72000000000025,39.58,46.65,Sandy Loam,3.74
POINT(-119.70000000000026 37.68000000000026),37.68000000000026,-119.70000000000026,35.31,67.02,Sandy Loam,2.78
POINT(-119.68000000000026 37.68000000000026),37.68000000000026,-119.68000000000026,34.56,62.82,Clay Loam,2.58
POINT(-119.66000000000027 37.68000000000026),37.68000000000026,-119.66000000000027,33.82,60.45,Clay Loam,3.1
POINT(-119.64000000000027 37.68000000000026),37.68000000000026,-119.64000000000027,38.66,42.27,Clay Loam,3.35
POINT(-119.62000000000027 37.68000000000026),37.68000000000026,-119.62000000000027,23.31,45.22,Clay Loam,5.0
POINT(-119.60000000000028 37.68000000000026),37.68000000000026,-119.60000000000028,36.44,40.47,Clay Loam,3.99
POINT(-119.58000000000028 37.68000000000026),37.68000000000026,-119.58000000000028,33.29,52.25,Clay Loam,3.78
POINT(-119.56000000000029 37.68000000000026),37.68000000000026,-119.56000000000029,30.4,66.74,Silt,4.62
POINT(-119.54000000000029 37.68000000000026),37.68000000000026,-119.54000000000029,33.08,63.51,Silt,3.86
POINT(-119.5200000000003 37.68000000000026),37.68000000000026,-119.5200000000003,38.24,57.76,Silt,2.33
POINT(-119.5000000000003 37.68000000000026),37.68000000000026,-119.5000000000003,23.27,40.63,Silt,3.5
POINT(-119.4800000000003 37.68000000000026),37.68000000000026,-119.4800000000003,24.26,49.0,Silt,4.48
POINT(-119.4600000000003 37.68000000000026),37.68000000000026,-119.4600000000003,35.97,56.41,Peat,2.52
POINT(-119.44000000000031 37.68000000000026),37.68000000000026,-119.44000000000031,33.12,52.78,Peat,2.68
POINT(-119.42000000000031 37.68000000000026),37.68000000000026,-119.42000000000031,19.72,54.69,Peat,5.0
POINT(-119.40000000000032 37.68000000000026),37.68000000000026,-119.40000000000032,21.0,47.29,Peat,5.0
POINT(-119.38000000000032 37.68000000000026),37.68000000000026,-119.38000000000032,19.0,61.02,Peat,5.0
POINT(-119.36000000000033 37.68000000000026),37.68000000000026,-119.36000000000033,35.6,63.2,Chalky,3.64
POINT(-119.34000000000033 37.68000000000026),37.68000000000026,-119.34000000000033,25.04,52.6,Chalky,4.55
POINT(-119.32000000000033 37.68000000000026),37.68000000000026,-119.32000000000033,34.06,43.96,Chalky,3.97
POINT(-119.30000000000034 37.68000000000026),37.68000000000026,-119.30000000000034,18.8,63.68,Chalky,4.85
POINT(-119.28000000000034 37.68000000000026),37.68000000000026,-119.28000000000034,34.32,66.9,Chalky,3.27
POINT(-119.26000000000035 37.68000000000026),37.68000000000026,-119.26000000000035,35.51,59.22,Loam,3.05
POINT(-119.24000000000035 37.68000000000026),37.68000000000026,-119.24000000000035,34.46,50.29,Loam,2.6
POINT(-119.22000000000035 37.68000000000026),37.68000000000026,-119.22000000000035,27.59,67.06,Loam,3.54
POINT(-119.20000000000036 37.68000000000026),37.68000000000026,-119.20000000000036,33.29,62.22,Loam,3.79
POINT(-119.18000000000036 37.68000000000026),37.68000000000026,-119.18000000000036,23.91,44.68,Loam,3.6
POINT(-119.16000000000037 37.68000000000026),37.68000000000026,-119.16000000000037,37.26,42.45,Sandy Loam,3.06
POINT(-119.14000000000037 37.68000000000026),37.68000000000026,-119.14000000000037,20.42,55.19,Sandy Loam,5.0
POINT(-119.12000000000037 37.68000000000026),37.68000000000026,-119.12000000000037,21.48,42.57,Sandy Loam,3.91
POINT(-119.10000000000038 37.68000000000026),37.68000000000026,-119.10000000000038,31.9,58.55,Sandy Loam,3.69
POINT(-119.08000000000038 37.68000000000026),37.68000000000026,-119.08000000000038,28.78,67.17,Sandy Loam,3.82
POINT(-119.06000000000039 37.68000000000026),37.68000000000026,-119.06000000000039,29.17,57.97,Clay Loam,4.66
POINT(-119.04000000000039 37.68000000000026),37.68000000000026,-119.04000000000039,21.26,64.62,Clay Loam,5.0
POINT(-119.0200000000004 37.68000000000026),37.68000000000026,-119.0200000000004,31.47,53.5,Clay Loam,3.54
POINT(-119.0000000000004 37.68000000000026),37.68000000000026,-119.0000000000004,24.1,47.46,Clay Loam,3.62
POINT(-121.0 37.700000000000266),37.700000000000266,-121.0,36.53,63.16,Sandy Loam,4.3
POINT(-120.98 37.700000000000266),37.700000000000266,-120.98,44.77,45.26,Sandy Loam,2.15
POINT(-120.96000000000001 37.700000000000266),37.700000000000266,-120.96000000000001,29.05,40.0,Sandy Loam,3.65
POINT(-120.94000000000001 37.700000000000266),37.700000000000266,-120.94000000000001,39.26,60.86,Sandy Loam,4.01
POINT(-120.92000000000002 37.700000000000266),37.700000000000266,-120.92000000000002,29.62,60.0,Sandy Loam,3.06
POINT(-120.90000000000002 37.700000000000266),37.700000000000266,-120.90000000000002,45.51,48.51,Clay Loam,2.42
POINT(-120.88000000000002 37.700000000000266),37.700000000000266,-120.88000000000002,38.35,64.77,Clay Loam,3.07
POINT(-120.86000000000003 37.700000000000266),37.700000000000266,-120.86000000000003,34.47,40.74,Clay Loam,3.49
POINT(-120.84000000000003 37.700000000000266),37.700000000000266,-120.84000000000003,38.72,63.06,Clay Loam,3.46
POINT(-120.82000000000004 37.700000000000266),37.700000000000266,-120.82000000000004,30.29,63.7,Clay Loam,4.28
POINT(-120.80000000000004 37.700000000000266),37.700000000000266,-120.80000000000004,39.95,55.78,Silt,2.99
POINT(-120.78000000000004 37.700000000000266),37.700000000000266,-120.78000000000004,36.01,47.6,Silt,3.29
POINT(-120.76000000000005 37.700000000000266),37.700000000000266,-120.76000000000005,41.99,57.31,Silt,2.06
POINT(-120.74000000000005 37.700000000000266),37.700000000000266,-120.74000000000005,39.87,63.86,Silt,3.56
POINT(-120.72000000000006 37.700000000000266),37.700000000000266,-120.72000000000006,25.68,63.31,Silt,3.89
POINT(-120.70000000000006 37.700000000000266),37.700000000000266,-120.70000000000006,29.41,51.57,Peat,3.06
POINT(-120.68000000000006 37.700000000000266),37.700000000000266,-120.68000000000006,36.99,41.45,Peat,2.18
POINT(-120.66000000000007 37.700000000000266),37.700000000000266,-120.66000000000007,39.32,66.62,Peat,2.52
POINT(-120.64000000000007 37.700000000000266),37.700000000000266,-120.64000000000007,29.27,54.86,Peat,3.19
POINT(-120.62000000000008 37.700000000000266),37.700000000000266,-120.62000000000008,38.77,50.82,Peat,3.36
POINT(-120.60000000000008 37.700000000000266),37.700000000000266,-120.60000000000008,43.66,51.63,Chalky,3.27
POINT(-120.58000000000008 37.700000000000266),37.700000000000266,-120.58000000000008,25.72,52.14,Chalky,4.67
POINT(-120.56000000000009 37.700000000000266),37.700000000000266,-120.56000000000009,34.07,66.47,Chalky,2.89
POINT(-120.54000000000009 37.700000000000266),37.700000000000266,-120.54000000000009,36.3,60.19,Chalky,2.61
POINT(-120.5200000000001 37.700000000000266),37.700000000000266,-120.5200000000001,38.48,46.93,Chalky,2.84
POINT(-120.5000000000001 37.700000000000266),37.700000000000266,-120.5000000000001,34.95,48.92,Loam,2.59
POINT(-120.4800000000001 37.700000000000266),37.700000000000266,-120.4800000000001,30.98,44.53,Loam,3.36
POINT(-120.46000000000011 37.700000000000266),37.700000000000266,-120.46000000000011,26.87,57.82,Loam,3.74
POINT(-120.44000000000011 37.700000000000266),37.700000000000266,-120.44000000000011,36.78,60.16,Loam,4.26
POINT(-120.42000000000012 37.700000000000266),37.700000000000266,-120.42000000000012,24.16,60.7,Loam,5.0
POINT(-120.40000000000012 37.700000000000266),37.700000000000266,-120.40000000000012,29.53,64.07,Sandy Loam,4.26
POINT(-120.38000000000012 37.700000000000266),37.700000000000266,-120.38000000000012,39.81,63.97,Sandy Loam,4.13
POINT(-120.36000000000013 37.700000000000266),37.700000000000266,-120.36000000000013,42.81,65.88,Sandy Loam,2.75
POINT(-120.34000000000013 37.700000000000266),37.700000000000266,-120.34000000000013,27.11,57.83,Sandy Loam,4.45
POINT(-120.32000000000014 37.700000000000266),37.700000000000266,-120.32000000000014,27.19,62.51,Sandy Loam,3.49
POINT(-120.30000000000014 37.700000000000266),37.700000000000266,-120.30000000000014,42.02,46.03,Clay Loam,2.5
POINT(-120.28000000000014 37.700000000000266),37.700000000000266,-120.28000000000014,27.37,57.81,Clay Loam,4.18
POINT(-120.26000000000015 37.700000000000266),37.700000000000266,-120.26000000000015,34.71,49.06,Clay Loam,3.22
POINT(-120.24000000000015 37.700000000000266),37.700000000000266,-120.24000000000015,41.05,43.94,Clay Loam,3.51
POINT(-120.22000000000016 37.700000000000266),37.700000000000266,-120.22000000000016,39.34,58.74,Clay Loam,2.35
POINT(-120.20000000000016 37.700000000000266),37.700000000000266,-120.20000000000016,25.98,47.77,Silt,3.26
POINT(-120.18000000000016 37.700000000000266),37.700000000000266,-120.18000000000016,42.34,62.86,Silt,2.47
POINT(-120.16000000000017 37.700000000000266),37.700000000000266,-120.16000000000017,25.04,66.2,Silt,4.17
POINT(-120.14000000000017 37.700000000000266),37.700000000000266,-120.14000000000017,29.23,43.85,Silt,2.87
POINT(-120.12000000000018 37.700000000000266),37.700000000000266,-120.12000000000018,30.64,45.67,Silt,4.02
POINT(-120.10000000000018 37.700000000000266),37.700000000000266,-120.10000000000018,36.77,48.73,Peat,2.97
POINT(-120.08000000000018 37.700000000000266),37.700000000000266,-120.08000000000018,33.16,62.65,Peat,3.9
POINT(-120.06000000000019 37.700000000000266),37.700000000000266,-120.06000000000019,32.47,51.17,Peat,2.69
POINT(-120.04000000000019 37.700000000000266),37.700000000000266,-120.04000000000019,25.95,64.65,Peat,3.44
POINT(-120.0200000000002 37.700000000000266),37.700000000000266,-120.0200000000002,31.8,51.42,Peat,3.34
POINT(-120.0000000000002 37.700000000000266),37.700000000000266,-120.0000000000002,31.85,67.59,Chalky,3.54
POINT(-119.9800000000002 37.700000000000266),37.700000000000266,-119.9800000000002,27.19,54.6,Chalky,4.66
POINT(-119.9600000000002 37.700000000000266),37.700000000000266,-119.9600000000002,35.33,46.8,Chalky,2.79
POINT(-119.94000000000021 37.700000000000266),37.700000000000266,-119.94000000000021,22.92,67.48,Chalky,5.0
POINT(-119.92000000000021 37.700000000000266),37.700000000000266,-119.92000000000021,22.93,54.38,Chalky,4.54
POINT(-119.90000000000022 37.700000000000266),37.700000000000266,-119.90000000000022,30.83,40.0,Loam,4.35
POINT(-119.88000000000022 37.700000000000266),37.700000000000266,-119.88000000000022,23.64,65.2,Loam,5.0
POINT(-119.86000000000023 37.700000000000266),37.700000000000266,-119.86000000000023,24.52,51.23,Loam,4.41
POINT(-119.84000000000023 37.700000000000266),37.700000000000266,-119.84000000000023,41.14,63.86,Loam,2.99
POINT(-119.82000000000023 37.700000000000266),37.700000000000266,-119.82000000000023,32.78,45.15,Loam,3.24
POINT(-119.80000000000024 37.700000000000266),37.700000000000266,-119.80000000000024,30.77,50.72,Sandy Loam,3.59
POINT(-119.78000000000024 37.700000000000266),37.700000000000266,-119.78000000000024,29.34,42.23,Sandy Loam,3.59
POINT(-119.76000000000025 37.700000000000266),37.700000000000266,-119.76000000000025,36.56,54.7,Sandy Loam,3.31
POINT(-119.74000000000025 37.700000000000266),37.700000000000266,-119.74000000000025,25.51,47.0,Sandy Loam,3.39
POINT(-119.72000000000025 37.700000000000266),37.700000000000266,-119.72000000000025,37.25,60.18,Sandy Loam,3.31
POINT(-119.70000000000026 37.700000000000266),37.700000000000266,-119.70000000000026,37.32,52.4,Clay Loam,2.46
POINT(-119.68000000000026 37.700000000000266),37.700000000000266,-119.68000000000026,36.48,47.49,Clay Loam,4.04
POINT(-119.66000000000027 37.700000000000266),37.700000000000266,-119.66000000000027,32.91,53.71,Clay Loam,4.47
POINT(-119.64000000000027 37.700000000000266),37.700000000000266,-119.64000000000027,36.15,42.19,Clay Loam,3.56
POINT(-119.62000000000027 37.700000000000266),37.700000000000266,-119.62000000000027,27.47,56.83,Clay Loam,4.05
POINT(-119.60000000000028 37.700000000000266),37.700000000000266,-119.60000000000028,32.25,40.0,Silt,3.28
POINT(-119.58000000000028 37.700000000000266),37.700000000000266,-119.58000000000028,34.87,52.29,Silt,2.93
POINT(-119.56000000000029 37.700000000000266),37.700000000000266,-119.56000000000029,35.83,68.26,Silt,3.69
POINT(-119.54000000000029 37.700000000000266),37.700000000000266,-119.54000000000029,38.15,51.79,Silt,3.2
POINT(-119.5200000000003 37.700000000000266),37.700000000000266,-119.5200000000003,32.12,68.11,Silt,3.2
POINT(-119.5000000000003 37.700000000000266),37.700000000000266,-119.5000000000003,22.18,45.38,Silt,3.9
POINT(-119.4800000000003 37.700000000000266),37.700000000000266,-119.4800000000003,20.3,48.99,Peat,4.18
POINT(-119.4600000000003 37.700000000000266),37.700000000000266,-119.4600000000003,38.78,58.16,Peat,2.57
POINT(-119.44000000000031 37.700000000000266),37.700000000000266,-119.44000000000031,30.26,56.95,Peat,2.86
POINT(-119.42000000000031 37.700000000000266),37.700000000000266,-119.42000000000031,20.21,63.12,Peat,4.95
POINT(-119.40000000000032 37.700000000000266),37.700000000000266,-119.40000000000032,36.13,60.84,Peat,4.33
POINT(-119.38000000000032 37.700000000000266),37.700000000000266,-119.38000000000032,19.65,50.13,Chalky,5.0
POINT(-119.36000000000033 37.700000000000266),37.700000000000266,-119.36000000000033,37.06,60.25,Chalky,2.5
POINT(-119.34000000000033 37.700000000000266),37.700000000000266,-119.34000000000033,27.08,57.07,Chalky,3.68
POINT(-119.32000000000033 37.700000000000266),37.700000000000266,-119.32000000000033,24.43,50.96,Chalky,4.06
POINT(-119.30000000000034 37.700000000000266),37.700000000000266,-119.30000000000034,21.12,40.17,Chalky,5.0
POINT(-119.28000000000034 37.700000000000266),37.700000000000266,-119.28000000000034,32.11,53.03,Loam,3.3
POINT(-119.26000000000035 37.700000000000266),37.700000000000266,-119.26000000000035,36.88,45.93,Loam,2.91
POINT(-119.24000000000035 37.700000000000266),37.700000000000266,-119.24000000000035,32.94,46.74,Loam,3.52
POINT(-119.22000000000035 37.700000000000266),37.700000000000266,-119.22000000000035,31.81,50.76,Loam,3.37
POINT(-119.20000000000036 37.700000000000266),37.700000000000266,-119.20000000000036,28.34,60.02,Loam,3.21
POINT(-119.18000000000036 37.700000000000266),37.700000000000266,-119.18000000000036,27.39,46.44,Sandy Loam,3.93
POINT(-119.16000000000037 37.700000000000266),37.700000000000266,-119.16000000000037,28.57,51.29,Sandy Loam,4.08
POINT(-119.14000000000037 37.700000000000266),37.700000000000266,-119.14000000000037,22.6,49.67,Sandy Loam,4.05
